Sim	T1	k	Antigen_2016	MF_2016
0	0.000402193	0.0545682	2.35707	0.0203196
0	0.000402193	0.0545682	2.45903	0.0388853
0	0.000402193	0.0545682	2.34175	0.0202829
0	0.000402193	0.0545682	2.42934	0.0258637
0	0.000402193	0.0545682	2.36787	0.0221296
1	0.00615538	0.0510479	17.1858	11.5409
1	0.00615538	0.0510479	17.7575	12.1119
1	0.00615538	0.0510479	17.4012	11.6193
1	0.00615538	0.0510479	17.771	11.9266
1	0.00615538	0.0510479	17.5041	11.7255
2	0.00288648	0.045421	9.81704	4.73348
2	0.00288648	0.045421	10.6198	5.37908
2	0.00288648	0.045421	10.1122	5.04688
2	0.00288648	0.045421	10.6293	5.53312
2	0.00288648	0.045421	11.011	5.74823
3	0.00757759	0.0667188	20.8247	13.9207
3	0.00757759	0.0667188	20.9372	14.0063
3	0.00757759	0.0667188	21.5656	14.4167
3	0.00757759	0.0667188	21.0988	13.9293
3	0.00757759	0.0667188	20.8223	13.5868
4	0.00467791	0.0899798	13.2553	5.42976
4	0.00467791	0.0899798	13.7705	5.65732
4	0.00467791	0.0899798	13.1631	5.32871
4	0.00467791	0.0899798	13.7849	5.79058
4	0.00467791	0.0899798	13.9361	5.92747
5	0.0062643	0.0800483	19.2995	11.3538
5	0.0062643	0.0800483	18.8022	10.4818
5	0.0062643	0.0800483	19.7354	11.4021
5	0.0062643	0.0800483	19.1784	11.0661
5	0.0062643	0.0800483	19.5359	11.2908
6	0.00317164	0.076657	9.03226	2.60829
6	0.00317164	0.076657	8.2939	2.17475
6	0.00317164	0.076657	9.24095	2.93033
6	0.00317164	0.076657	9.36087	2.88836
6	0.00317164	0.076657	8.85284	2.62245
7	0.00630553	0.0136782	8.11211	6.00643
7	0.00630553	0.0136782	8.16421	6.09779
7	0.00630553	0.0136782	7.96663	5.85315
7	0.00630553	0.0136782	8.07995	5.95947
7	0.00630553	0.0136782	8.24847	6.09903
8	0.00643887	0.0662092	19.5077	12.388
8	0.00643887	0.0662092	18.3915	11.4319
8	0.00643887	0.0662092	18.8346	11.6468
8	0.00643887	0.0662092	18.7027	11.5021
8	0.00643887	0.0662092	19.1931	11.8299
9	0.00481435	0.0719513	14.609	7.21152
9	0.00481435	0.0719513	15.7315	8.32593
9	0.00481435	0.0719513	15.3287	8.07933
9	0.00481435	0.0719513	16.0719	8.48802
9	0.00481435	0.0719513	14.8113	7.50152
10	0.00343743	0.0523144	12.102	6.126
10	0.00343743	0.0523144	11.7321	6.03381
10	0.00343743	0.0523144	11.552	5.80002
10	0.00343743	0.0523144	11.7871	5.90095
10	0.00343743	0.0523144	11.9739	6.14123
11	0.00936214	0.0220811	12.5634	9.63311
11	0.00936214	0.0220811	12.4206	9.46175
11	0.00936214	0.0220811	12.3556	9.41525
11	0.00936214	0.0220811	12.331	9.44079
11	0.00936214	0.0220811	12.565	9.50192
12	0.00535049	0.0158036	8.75193	6.44104
12	0.00535049	0.0158036	8.63752	6.37777
12	0.00535049	0.0158036	8.60833	6.31437
12	0.00535049	0.0158036	8.66952	6.3279
12	0.00535049	0.0158036	8.83293	6.47921
13	0.00575021	0.0474452	16.6367	11.0961
13	0.00575021	0.0474452	16.8288	11.2825
13	0.00575021	0.0474452	16.396	10.811
13	0.00575021	0.0474452	16.2674	10.7226
13	0.00575021	0.0474452	16.5375	11.1144
14	0.0024762	0.0900779	5.84812	0.772358
14	0.0024762	0.0900779	5.81008	0.753431
14	0.0024762	0.0900779	6.02332	0.855459
14	0.0024762	0.0900779	6.14779	0.835227
14	0.0024762	0.0900779	5.86529	0.803591
15	0.00889739	0.0217025	12.2246	9.17633
15	0.00889739	0.0217025	12.1467	9.13876
15	0.00889739	0.0217025	12.129	9.20539
15	0.00889739	0.0217025	11.9213	9.06116
15	0.00889739	0.0217025	11.8943	8.92811
16	0.00886112	0.0851038	24.4287	15.6681
16	0.00886112	0.0851038	24.0363	15.4897
16	0.00886112	0.0851038	24.6337	15.9697
16	0.00886112	0.0851038	25.3638	16.7836
16	0.00886112	0.0851038	24.605	16.0248
17	0.00630853	0.0951195	18.0894	8.98822
17	0.00630853	0.0951195	18.1783	9.19517
17	0.00630853	0.0951195	16.2585	7.50489
17	0.00630853	0.0951195	19.1359	10.0751
17	0.00630853	0.0951195	19.2542	9.82312
18	0.00716178	0.0615183	20.1782	13.4361
18	0.00716178	0.0615183	20.0833	13.5303
18	0.00716178	0.0615183	20.2942	13.6115
18	0.00716178	0.0615183	20.2915	13.4852
18	0.00716178	0.0615183	20.2354	13.457
19	0.00285645	0.0437794	10.4239	5.39591
19	0.00285645	0.0437794	10.6584	5.49129
19	0.00285645	0.0437794	10.8327	5.84692
19	0.00285645	0.0437794	10.5675	5.55812
19	0.00285645	0.0437794	10.181	5.10526
20	0.00148221	0.0291374	6.12801	2.54659
20	0.00148221	0.0291374	6.00476	2.20101
20	0.00148221	0.0291374	6.36768	2.65905
20	0.00148221	0.0291374	5.72764	2.23121
20	0.00148221	0.0291374	6.0041	2.37985
21	0.00496277	0.041732	14.2152	9.2395
21	0.00496277	0.041732	15.2141	10.1207
21	0.00496277	0.041732	15.0545	9.96119
21	0.00496277	0.041732	14.3912	9.456
21	0.00496277	0.041732	14.8613	9.99075
22	0.00260526	0.0978937	6.10429	0.795648
22	0.00260526	0.0978937	5.35278	0.512166
22	0.00260526	0.0978937	6.80513	1.07634
22	0.00260526	0.0978937	6.34853	0.870677
22	0.00260526	0.0978937	5.78729	0.688128
23	0.00121724	0.0470415	3.98492	0.441538
23	0.00121724	0.0470415	4.01137	0.442837
23	0.00121724	0.0470415	4.6194	0.751393
23	0.00121724	0.0470415	4.21198	0.552029
23	0.00121724	0.0470415	4.31929	0.615725
24	0.00973969	0.0110694	7.76392	5.91501
24	0.00973969	0.0110694	7.49899	5.62055
24	0.00973969	0.0110694	7.69729	5.71006
24	0.00973969	0.0110694	7.49293	5.62755
24	0.00973969	0.0110694	7.38024	5.61444
25	0.00630339	0.0692709	18.7674	11.3966
25	0.00630339	0.0692709	20.379	12.9463
25	0.00630339	0.0692709	19.4505	12.019
25	0.00630339	0.0692709	18.7599	11.389
25	0.00630339	0.0692709	18.3206	10.7668
26	0.00173944	0.0861068	4.2986	0.322717
26	0.00173944	0.0861068	4.583	0.369805
26	0.00173944	0.0861068	4.12991	0.260196
26	0.00173944	0.0861068	4.59251	0.359799
26	0.00173944	0.0861068	4.85742	0.47466
27	0.00457566	0.0919172	13.0218	5.08556
27	0.00457566	0.0919172	12.2953	4.50722
27	0.00457566	0.0919172	13.3954	5.38146
27	0.00457566	0.0919172	12.8243	4.89805
27	0.00457566	0.0919172	12.8414	4.787
28	0.00609091	0.0802947	18.9481	10.9049
28	0.00609091	0.0802947	17.9113	9.84253
28	0.00609091	0.0802947	18.2462	10.138
28	0.00609091	0.0802947	18.3469	10.2764
28	0.00609091	0.0802947	18.4884	10.3031
29	0.00825235	0.0408587	18.0137	13.2952
29	0.00825235	0.0408587	17.907	13.0365
29	0.00825235	0.0408587	17.9515	13.1211
29	0.00825235	0.0408587	17.733	12.8526
29	0.00825235	0.0408587	17.7892	12.9937
30	0.00677389	0.02668	13.3788	9.78716
30	0.00677389	0.02668	13.0453	9.61499
30	0.00677389	0.02668	12.8432	9.44361
30	0.00677389	0.02668	13.3543	10.0009
30	0.00677389	0.02668	12.9209	9.489
31	0.00344564	0.0183218	8.84054	6.22359
31	0.00344564	0.0183218	8.45687	5.74314
31	0.00344564	0.0183218	8.60749	5.94129
31	0.00344564	0.0183218	8.84707	6.22367
31	0.00344564	0.0183218	8.81631	6.12618
32	0.00740443	0.0472413	18.7271	13.2315
32	0.00740443	0.0472413	18.4086	12.9484
32	0.00740443	0.0472413	18.7498	13.3625
32	0.00740443	0.0472413	18.5418	13.1255
32	0.00740443	0.0472413	18.6508	13.0964
33	0.00282038	0.0968128	6.89006	1.19386
33	0.00282038	0.0968128	7.45689	1.40452
33	0.00282038	0.0968128	7.22754	1.28892
33	0.00282038	0.0968128	6.33336	0.8873
33	0.00282038	0.0968128	6.7596	1.0469
34	0.00480107	0.068856	16.1373	8.99802
34	0.00480107	0.068856	14.8584	7.78253
34	0.00480107	0.068856	15.8122	8.53959
34	0.00480107	0.068856	15.55	8.4773
34	0.00480107	0.068856	15.4282	8.13857
35	0.00919145	0.0309084	15.3621	11.5119
35	0.00919145	0.0309084	15.5357	11.5325
35	0.00919145	0.0309084	15.4709	11.6096
35	0.00919145	0.0309084	15.5338	11.6909
35	0.00919145	0.0309084	15.1796	11.4097
36	0.00650578	0.0522598	17.8982	12.082
36	0.00650578	0.0522598	17.9744	12.1456
36	0.00650578	0.0522598	18.1198	12.1892
36	0.00650578	0.0522598	18.2038	12.2699
36	0.00650578	0.0522598	18.5869	12.5582
37	0.00058008	0.0716659	2.60694	0.0277531
37	0.00058008	0.0716659	2.71472	0.0444733
37	0.00058008	0.0716659	2.58337	0.0147727
37	0.00058008	0.0716659	2.50882	0.0147795
37	0.00058008	0.0716659	2.57032	0.0351591
38	0.00296216	0.0181524	8.00701	5.3497
38	0.00296216	0.0181524	8.04451	5.294
38	0.00296216	0.0181524	8.10506	5.42125
38	0.00296216	0.0181524	8.15962	5.51101
38	0.00296216	0.0181524	8.13999	5.64392
39	0.00676669	0.0662372	20.0166	12.8519
39	0.00676669	0.0662372	20.0815	13.001
39	0.00676669	0.0662372	19.1482	12.0293
39	0.00676669	0.0662372	19.9678	13.087
39	0.00676669	0.0662372	19.8582	12.6518
40	0.00455394	0.0814573	13.5425	5.87813
40	0.00455394	0.0814573	13.3888	5.70696
40	0.00455394	0.0814573	13.6044	5.91462
40	0.00455394	0.0814573	13.4579	5.75448
40	0.00455394	0.0814573	13.2943	5.77754
41	0.00590822	0.091427	16.4085	7.92154
41	0.00590822	0.091427	16.8764	8.22539
41	0.00590822	0.091427	18.4617	9.60025
41	0.00590822	0.091427	17.5768	8.75865
41	0.00590822	0.091427	16.049	7.50553
42	0.00212365	0.0733965	5.93912	0.996287
42	0.00212365	0.0733965	6.08098	1.06477
42	0.00212365	0.0733965	5.60713	0.930215
42	0.00212365	0.0733965	6.00763	0.91645
42	0.00212365	0.0733965	6.10113	1.05946
43	0.00785465	0.0814283	22.877	14.675
43	0.00785465	0.0814283	22.3004	14.4623
43	0.00785465	0.0814283	21.4533	13.3544
43	0.00785465	0.0814283	22.8238	14.5616
43	0.00785465	0.0814283	22.139	13.9392
44	0.000940442	0.0295354	4.05803	0.814548
44	0.000940442	0.0295354	4.50322	0.980973
44	0.000940442	0.0295354	3.94645	0.700771
44	0.000940442	0.0295354	4.18534	0.854039
44	0.000940442	0.0295354	4.41119	0.980265
45	0.00663735	0.0776433	20.0512	11.9788
45	0.00663735	0.0776433	19.9197	12.0251
45	0.00663735	0.0776433	19.6328	11.6056
45	0.00663735	0.0776433	19.8766	11.8595
45	0.00663735	0.0776433	20.2987	12.2378
46	0.000923185	0.066852	3.28175	0.094399
46	0.000923185	0.066852	3.18842	0.107391
46	0.000923185	0.066852	3.21343	0.143885
46	0.000923185	0.066852	3.26101	0.154847
46	0.000923185	0.066852	3.27593	0.145967
47	0.00456182	0.0924315	12.6855	4.95415
47	0.00456182	0.0924315	12.9826	4.90658
47	0.00456182	0.0924315	13.6155	5.44804
47	0.00456182	0.0924315	12.4174	4.68467
47	0.00456182	0.0924315	12.9757	5.07679
48	0.00562059	0.0124052	7.66601	5.59477
48	0.00562059	0.0124052	7.63259	5.58936
48	0.00562059	0.0124052	7.38907	5.39217
48	0.00562059	0.0124052	7.46753	5.48298
48	0.00562059	0.0124052	7.64718	5.59748
49	0.0029457	0.0617815	9.24649	3.40243
49	0.0029457	0.0617815	10.2088	4.02365
49	0.0029457	0.0617815	9.96315	4.01805
49	0.0029457	0.0617815	9.62098	3.77362
49	0.0029457	0.0617815	9.65998	3.69352
50	0.00680381	0.0128027	7.99031	6.01815
50	0.00680381	0.0128027	7.84227	5.81148
50	0.00680381	0.0128027	8.08124	6.02634
50	0.00680381	0.0128027	7.97515	5.85288
50	0.00680381	0.0128027	8.04606	5.96847
51	0.00734903	0.04142	17.3637	12.5394
51	0.00734903	0.04142	17.2633	12.332
51	0.00734903	0.04142	17.5207	12.6293
51	0.00734903	0.04142	17.4287	12.4644
51	0.00734903	0.04142	17.1225	12.2167
52	0.00556488	0.0852733	17.8973	9.40195
52	0.00556488	0.0852733	16.2199	8.22186
52	0.00556488	0.0852733	16.7528	8.34146
52	0.00556488	0.0852733	16.6661	8.36716
52	0.00556488	0.0852733	16.2076	7.96333
53	0.000677435	0.034228	3.13222	0.21251
53	0.000677435	0.034228	3.43021	0.332134
53	0.000677435	0.034228	3.23815	0.277239
53	0.000677435	0.034228	3.42252	0.325426
53	0.000677435	0.034228	2.98452	0.184686
54	0.00633266	0.0777844	19.2274	11.2072
54	0.00633266	0.0777844	19.3747	11.4002
54	0.00633266	0.0777844	18.7737	11.0164
54	0.00633266	0.0777844	20.3263	12.4638
54	0.00633266	0.0777844	19.9804	11.8413
55	0.00124726	0.0833899	3.40139	0.12161
55	0.00124726	0.0833899	3.71039	0.164046
55	0.00124726	0.0833899	3.69622	0.177952
55	0.00124726	0.0833899	3.52101	0.145786
55	0.00124726	0.0833899	3.65935	0.179
56	0.00687008	0.0647358	20.7797	13.63
56	0.00687008	0.0647358	20.1128	13.1507
56	0.00687008	0.0647358	20.291	13.1813
56	0.00687008	0.0647358	19.8773	13.1829
56	0.00687008	0.0647358	20.0422	12.9543
57	0.0067914	0.0933217	20.94	11.6806
57	0.0067914	0.0933217	20.2157	11.5065
57	0.0067914	0.0933217	19.625	10.4649
57	0.0067914	0.0933217	20.8461	11.7139
57	0.0067914	0.0933217	20.24	11.1204
58	0.000930151	0.0741587	3.23691	0.0956903
58	0.000930151	0.0741587	3.34262	0.121751
58	0.000930151	0.0741587	2.88493	0.071847
58	0.000930151	0.0741587	2.90661	0.0704408
58	0.000930151	0.0741587	2.91414	0.0699983
59	0.00636282	0.0842083	19.452	11.0573
59	0.00636282	0.0842083	19.0046	10.6644
59	0.00636282	0.0842083	19.3034	10.7433
59	0.00636282	0.0842083	19.1022	10.8004
59	0.00636282	0.0842083	19.3942	10.8348
60	0.00851733	0.0329782	15.6391	11.5453
60	0.00851733	0.0329782	15.9139	11.7386
60	0.00851733	0.0329782	15.6966	11.5314
60	0.00851733	0.0329782	15.5882	11.6704
60	0.00851733	0.0329782	15.6088	11.6562
61	0.00670016	0.0914281	18.763	9.73312
61	0.00670016	0.0914281	19.6803	10.8289
61	0.00670016	0.0914281	21.1768	12.3168
61	0.00670016	0.0914281	19.9841	11.1438
61	0.00670016	0.0914281	19.1828	10.2991
62	0.00973575	0.0899203	26.3397	17.4481
62	0.00973575	0.0899203	26.3516	17.4938
62	0.00973575	0.0899203	25.7602	16.745
62	0.00973575	0.0899203	26.6113	17.6591
62	0.00973575	0.0899203	25.5201	16.7775
63	0.00497412	0.0371321	14.411	9.93701
63	0.00497412	0.0371321	13.9622	9.5851
63	0.00497412	0.0371321	13.8716	9.49238
63	0.00497412	0.0371321	14.0062	9.38117
63	0.00497412	0.0371321	14.0571	9.56336
64	0.00913065	0.0299474	14.8903	11.061
64	0.00913065	0.0299474	14.9536	11.3839
64	0.00913065	0.0299474	15.0416	11.4005
64	0.00913065	0.0299474	15.1853	11.5075
64	0.00913065	0.0299474	15.0409	11.2714
65	0.00617434	0.0124315	7.76282	5.70823
65	0.00617434	0.0124315	7.87994	6.01583
65	0.00617434	0.0124315	7.76995	5.7549
65	0.00617434	0.0124315	7.72444	5.83169
65	0.00617434	0.0124315	7.67656	5.52594
66	0.00457316	0.0931158	14.9391	6.51359
66	0.00457316	0.0931158	13.0375	4.94859
66	0.00457316	0.0931158	14.7168	6.31509
66	0.00457316	0.0931158	14.064	6.03166
66	0.00457316	0.0931158	11.9579	4.10039
67	0.00500131	0.0675955	15.3678	8.27524
67	0.00500131	0.0675955	15.659	8.54597
67	0.00500131	0.0675955	15.5834	8.48828
67	0.00500131	0.0675955	16.1247	8.85588
67	0.00500131	0.0675955	16.0774	8.93002
68	0.00106962	0.0984382	3.01417	0.0515872
68	0.00106962	0.0984382	3.17381	0.0683136
68	0.00106962	0.0984382	3.27736	0.0794399
68	0.00106962	0.0984382	3.01115	0.04806
68	0.00106962	0.0984382	2.99932	0.0756751
69	0.00225605	0.0357912	7.74124	3.68939
69	0.00225605	0.0357912	8.66204	4.35691
69	0.00225605	0.0357912	9.09343	4.80721
69	0.00225605	0.0357912	8.48075	4.31677
69	0.00225605	0.0357912	8.60614	4.24491
70	0.00611391	0.0165331	9.18711	6.86536
70	0.00611391	0.0165331	9.32988	6.99325
70	0.00611391	0.0165331	9.02987	6.69745
70	0.00611391	0.0165331	9.4627	6.97932
70	0.00611391	0.0165331	9.07566	6.64873
71	0.00157365	0.0342557	7.17371	3.12904
71	0.00157365	0.0342557	6.02434	2.08457
71	0.00157365	0.0342557	6.49468	2.46159
71	0.00157365	0.0342557	6.35116	2.40767
71	0.00157365	0.0342557	6.67739	2.61547
72	0.00365327	0.0467579	11.8282	6.40007
72	0.00365327	0.0467579	12.2927	6.8557
72	0.00365327	0.0467579	12.5398	7.02074
72	0.00365327	0.0467579	12.0661	6.78489
72	0.00365327	0.0467579	12.7558	7.37127
73	0.000815759	0.0268805	3.85931	0.728241
73	0.000815759	0.0268805	3.96713	0.759153
73	0.000815759	0.0268805	3.8994	0.745827
73	0.000815759	0.0268805	3.94015	0.668699
73	0.000815759	0.0268805	3.95215	0.751297
74	0.00658114	0.0611361	19.5069	12.7085
74	0.00658114	0.0611361	19.5063	12.7878
74	0.00658114	0.0611361	19.6793	13.0612
74	0.00658114	0.0611361	18.6559	12.1472
74	0.00658114	0.0611361	19.3399	12.5895
75	0.00418494	0.0334533	12.8006	8.65721
75	0.00418494	0.0334533	12.2741	8.11504
75	0.00418494	0.0334533	12.6663	8.56868
75	0.00418494	0.0334533	12.6407	8.42158
75	0.00418494	0.0334533	12.3104	8.05824
76	0.00113659	0.0165638	5.20952	2.36244
76	0.00113659	0.0165638	5.1524	2.42693
76	0.00113659	0.0165638	5.3188	2.49492
76	0.00113659	0.0165638	5.31063	2.5511
76	0.00113659	0.0165638	5.13898	2.3613
77	0.00957916	0.0688028	23.9024	16.7291
77	0.00957916	0.0688028	23.9224	16.6833
77	0.00957916	0.0688028	23.9664	16.5841
77	0.00957916	0.0688028	23.7503	16.5958
77	0.00957916	0.0688028	24.3026	17.0654
78	0.00573825	0.0830255	16.9912	8.81738
78	0.00573825	0.0830255	16.8973	8.87912
78	0.00573825	0.0830255	18.5997	10.2295
78	0.00573825	0.0830255	17.0652	9.04115
78	0.00573825	0.0830255	16.6133	8.48144
79	0.0084898	0.0924884	23.8859	14.5094
79	0.0084898	0.0924884	23.7315	14.5565
79	0.0084898	0.0924884	24.1634	14.9172
79	0.0084898	0.0924884	23.7416	14.7366
79	0.0084898	0.0924884	23.6799	14.6559
80	0.00729408	0.0176587	10.0281	7.52384
80	0.00729408	0.0176587	9.94723	7.39722
80	0.00729408	0.0176587	10.0578	7.54429
80	0.00729408	0.0176587	10.0875	7.61659
80	0.00729408	0.0176587	10.0401	7.58317
81	0.000435945	0.0412028	2.62656	0.0832948
81	0.000435945	0.0412028	2.6538	0.0425052
81	0.000435945	0.0412028	2.57107	0.0406933
81	0.000435945	0.0412028	2.594	0.0517321
81	0.000435945	0.0412028	2.62531	0.0443402
82	0.00141769	0.0146923	5.45903	2.87017
82	0.00141769	0.0146923	5.7037	3.19186
82	0.00141769	0.0146923	5.87898	3.29282
82	0.00141769	0.0146923	5.76444	3.27261
82	0.00141769	0.0146923	5.73224	3.19131
83	0.00658079	0.047575	17.5949	12.1104
83	0.00658079	0.047575	17.6007	12.1277
83	0.00658079	0.047575	17.4818	12.0118
83	0.00658079	0.047575	17.513	11.8828
83	0.00658079	0.047575	17.6196	12.2034
84	0.00242848	0.0343646	9.14969	4.91108
84	0.00242848	0.0343646	8.78341	4.571
84	0.00242848	0.0343646	8.97832	4.81542
84	0.00242848	0.0343646	9.16271	4.91815
84	0.00242848	0.0343646	9.33538	5.11034
85	0.00844221	0.0914908	23.7865	14.7857
85	0.00844221	0.0914908	23.6311	14.3589
85	0.00844221	0.0914908	23.1972	14.1833
85	0.00844221	0.0914908	22.2633	13.2377
85	0.00844221	0.0914908	23.875	14.9486
86	0.000547607	0.0161293	3.38786	0.659519
86	0.000547607	0.0161293	3.21181	0.524227
86	0.000547607	0.0161293	3.45708	0.775438
86	0.000547607	0.0161293	3.53582	0.779173
86	0.000547607	0.0161293	3.5146	0.797431
87	0.00406043	0.0632028	13.469	6.97124
87	0.00406043	0.0632028	12.8703	6.41671
87	0.00406043	0.0632028	13.8079	7.1839
87	0.00406043	0.0632028	13.0947	6.37862
87	0.00406043	0.0632028	14.1035	7.39325
88	0.00141654	0.0637376	4.25367	0.425367
88	0.00141654	0.0637376	4.54027	0.562935
88	0.00141654	0.0637376	4.49092	0.481763
88	0.00141654	0.0637376	4.12293	0.348028
88	0.00141654	0.0637376	4.5442	0.522703
89	0.00946841	0.038819	17.5101	12.9838
89	0.00946841	0.038819	18.1265	13.4624
89	0.00946841	0.038819	18.2926	13.6007
89	0.00946841	0.038819	17.7417	13.2555
89	0.00946841	0.038819	17.991	13.3186
90	0.00314178	0.0717416	8.97027	2.78706
90	0.00314178	0.0717416	9.64093	3.33094
90	0.00314178	0.0717416	9.38193	3.19935
90	0.00314178	0.0717416	7.94704	2.20157
90	0.00314178	0.0717416	9.76501	3.37556
91	0.00452488	0.0996874	12.1583	4.07798
91	0.00452488	0.0996874	12.785	4.70406
91	0.00452488	0.0996874	12.3859	4.26383
91	0.00452488	0.0996874	12.3118	4.28229
91	0.00452488	0.0996874	11.7888	4.04997
92	0.00492231	0.0579103	15.963	9.54373
92	0.00492231	0.0579103	15.793	9.35654
92	0.00492231	0.0579103	15.5391	9.01403
92	0.00492231	0.0579103	16.3102	9.86675
92	0.00492231	0.0579103	15.3789	9.12055
93	0.00983422	0.0199557	11.5332	8.76753
93	0.00983422	0.0199557	11.4418	8.77212
93	0.00983422	0.0199557	11.7519	8.95821
93	0.00983422	0.0199557	11.6724	8.9488
93	0.00983422	0.0199557	11.5901	8.83842
94	0.0078174	0.0503195	19.4241	13.8144
94	0.0078174	0.0503195	18.9338	13.2099
94	0.0078174	0.0503195	19.2177	13.524
94	0.0078174	0.0503195	19.2728	13.6952
94	0.0078174	0.0503195	19.936	14.1421
95	0.00981872	0.0720516	24.5028	17.1119
95	0.00981872	0.0720516	24.8958	17.3739
95	0.00981872	0.0720516	24.3924	17.0496
95	0.00981872	0.0720516	24.8126	17.2964
95	0.00981872	0.0720516	24.486	17.2861
96	0.00739798	0.0959398	20.7455	11.4327
96	0.00739798	0.0959398	20.7385	11.4844
96	0.00739798	0.0959398	22.1847	12.7236
96	0.00739798	0.0959398	22.5555	13.2134
96	0.00739798	0.0959398	21.589	12.2775
97	0.00442348	0.0735343	13.4792	6.17503
97	0.00442348	0.0735343	13.1174	6.08585
97	0.00442348	0.0735343	13.7733	6.44769
97	0.00442348	0.0735343	13.5872	6.46851
97	0.00442348	0.0735343	13.4991	6.24548
98	0.000178292	0.0180335	2.20447	0.0184939
98	0.000178292	0.0180335	1.9921	0.0110775
98	0.000178292	0.0180335	2.17339	0.0110605
98	0.000178292	0.0180335	2.24198	0.0349734
98	0.000178292	0.0180335	2.2155	0.0295154
99	0.00863465	0.0796766	23.9537	15.9526
99	0.00863465	0.0796766	23.834	15.6663
99	0.00863465	0.0796766	24.0452	15.7982
99	0.00863465	0.0796766	23.5424	15.5615
99	0.00863465	0.0796766	24.142	16.1822
100	0.00266767	0.0536042	8.68393	3.25232
100	0.00266767	0.0536042	9.3519	3.79777
100	0.00266767	0.0536042	8.98673	3.54516
100	0.00266767	0.0536042	8.39002	3.11645
100	0.00266767	0.0536042	9.21121	3.71544
101	0.0024072	0.0404113	8.86536	4.2353
101	0.0024072	0.0404113	8.6821	4.04329
101	0.0024072	0.0404113	8.63657	4.03397
101	0.0024072	0.0404113	9.44761	4.67108
101	0.0024072	0.0404113	9.16007	4.47596
102	0.00254	0.0759228	6.4673	1.23379
102	0.00254	0.0759228	6.61873	1.23281
102	0.00254	0.0759228	7.59914	1.80658
102	0.00254	0.0759228	7.15249	1.55682
102	0.00254	0.0759228	6.84559	1.39282
103	0.00808104	0.0205419	11.4607	8.58813
103	0.00808104	0.0205419	11.1982	8.32827
103	0.00808104	0.0205419	11.3356	8.63895
103	0.00808104	0.0205419	11.2694	8.53278
103	0.00808104	0.0205419	11.4962	8.73447
104	0.00580701	0.0483021	16.5484	10.9616
104	0.00580701	0.0483021	16.8897	11.3626
104	0.00580701	0.0483021	16.5641	10.952
104	0.00580701	0.0483021	17.1205	11.5691
104	0.00580701	0.0483021	16.7116	11.2198
105	0.00669942	0.0516886	18.6982	12.9184
105	0.00669942	0.0516886	18.2584	12.4935
105	0.00669942	0.0516886	18.4785	12.5663
105	0.00669942	0.0516886	18.2809	12.4162
105	0.00669942	0.0516886	18.2877	12.5099
106	0.000296537	0.0460886	2.33111	0.0221133
106	0.000296537	0.0460886	2.13576	0.00919794
106	0.000296537	0.0460886	2.31404	0.031471
106	0.000296537	0.0460886	2.25966	0.0110949
106	0.000296537	0.0460886	2.36314	0.00928178
107	0.00934666	0.0135951	8.7642	6.70454
107	0.00934666	0.0135951	8.54142	6.5205
107	0.00934666	0.0135951	8.72065	6.60935
107	0.00934666	0.0135951	8.72891	6.7407
107	0.00934666	0.0135951	8.76309	6.74311
108	0.00345298	0.0179837	8.59448	5.95995
108	0.00345298	0.0179837	8.7245	6.12226
108	0.00345298	0.0179837	8.38523	5.69486
108	0.00345298	0.0179837	8.4428	5.77326
108	0.00345298	0.0179837	8.31319	5.71002
109	0.0090435	0.0492249	20.4045	14.97
109	0.0090435	0.0492249	20.1477	14.677
109	0.0090435	0.0492249	20.3864	14.9443
109	0.0090435	0.0492249	19.9178	14.3484
109	0.0090435	0.0492249	20.0277	14.3985
110	0.000343073	0.0611936	2.35633	0.00923327
110	0.000343073	0.0611936	2.38416	0.00923378
110	0.000343073	0.0611936	2.28529	0.0110579
110	0.000343073	0.0611936	2.24146	0.00554816
110	0.000343073	0.0611936	2.33379	0.0129347
111	0.00554035	0.0521797	16.8078	10.9529
111	0.00554035	0.0521797	16.6898	10.7659
111	0.00554035	0.0521797	16.7011	10.8536
111	0.00554035	0.0521797	16.4857	10.5179
111	0.00554035	0.0521797	17.2478	11.3334
112	3.95069e-05	0.0423756	2.13061	0
112	3.95069e-05	0.0423756	1.98567	0
112	3.95069e-05	0.0423756	1.93966	0
112	3.95069e-05	0.0423756	2.02701	0
112	3.95069e-05	0.0423756	1.8815	0.00368922
113	0.00664734	0.0745172	19.8878	12.2173
113	0.00664734	0.0745172	20.1824	12.4103
113	0.00664734	0.0745172	19.837	12.1541
113	0.00664734	0.0745172	19.5875	11.9263
113	0.00664734	0.0745172	19.5342	11.6849
114	0.00814103	0.070621	22.6773	15.1527
114	0.00814103	0.070621	22.2387	14.756
114	0.00814103	0.070621	22.4868	15.1759
114	0.00814103	0.070621	22.1625	14.6033
114	0.00814103	0.070621	21.534	14.2441
115	0.00783038	0.012207	7.71443	5.79366
115	0.00783038	0.012207	7.6253	5.67716
115	0.00783038	0.012207	7.94578	5.94126
115	0.00783038	0.012207	8.00927	5.97682
115	0.00783038	0.012207	7.84451	5.82161
116	0.000163836	0.0569136	2.11761	0.00185268
116	0.000163836	0.0569136	2.18362	0
116	0.000163836	0.0569136	2.01916	0.00184904
116	0.000163836	0.0569136	1.98293	0
116	0.000163836	0.0569136	2.06168	0.00369147
117	0.00650269	0.0865874	18.7346	10.3003
